list_id;price;city;lat;lng;type;square;land_plot_surface;rooms;bedrooms;nb_bathrooms;nb_shower_room;energy_rate;ges;nb_floors;nb_parkings;annual_charges;transport_exists_nearby;school_exists_nearby;medical_service_exists_nearby;centre_of_town_exists_nearby;nb_square_meter_basement;nb_square_meter_balcony
2940435341.0;1494000.0;8.0;48.79826073495551;2.2833478452827847;1.0;182.0;364.0;6.0;4.0;1.0;2.0;9.0;9.0;4.0;0.0;3065.0;1.0;1.0;1.0;1.0;0.0;0.0
2930789232.0;449000.0;9.0;48.81170480317536;2.263877348756965;1.0;100.0;264.0;4.0;2.0;1.0;1.0;10.0;10.0;2.0;1.0;2335.0;1.0;1.0;1.0;1.0;0.0;0.0
2646719165.0;975000.0;0.0;48.759003507187565;2.283767549117539;1.0;131.0;500.0;5.0;4.0;1.0;2.0;9.0;8.0;3.0;3.0;3140.0;1.0;1.0;1.0;1.0;40.0;20.0
2955963753.0;518500.0;0.0;48.74908802614493;2.317291845469992;1.0;95.0;350.0;5.0;4.0;1.0;1.0;5.0;5.0;2.0;0.0;2151.9179611330173;1.0;1.0;1.0;1.0;0.0;0.0
2930749851.0;800000.0;9.0;48.793397568526544;2.27029229695073;1.0;124.0;0.0;5.0;4.0;1.0;1.0;8.0;8.0;3.0;1.0;1885.0;0.0;0.0;0.0;0.0;0.0;38.0
2946423486.0;1470000.0;1.0;48.90797733609278;2.2733320763116;1.0;170.0;355.0;8.0;6.0;1.0;1.0;10.0;10.0;3.0;1.0;4380.0;0.0;0.0;0.0;0.0;0.0;0.0
2933337501.0;939000.0;3.0;48.91814911603766;2.266032138002369;1.0;120.0;230.0;6.0;4.0;2.0;2.0;9.0;9.0;2.0;0.0;330.0;1.0;1.0;0.0;1.0;0.0;0.0
2856668466.0;595000.0;30.0;48.87444166560977;2.221697860195065;1.0;77.0;0.0;4.0;3.0;1.0;1.0;9.0;9.0;2.0;1.0;1818.8;1.0;1.0;1.0;1.0;25.0;0.0
2928097626.0;1070000.0;27.0;48.86979833439961;2.204839710252284;1.0;154.0;62.0;6.0;4.0;1.0;2.0;5.0;5.0;1.0;1.0;475.0;1.0;0.0;0.0;1.0;0.0;70.0
2957375599.0;518500.0;0.0;48.75601284285544;2.295099091547442;1.0;95.0;350.0;5.0;4.0;1.0;1.0;5.0;5.0;2.0;0.0;2152.3345580992573;0.0;0.0;0.0;0.0;0.0;0.0
2949441122.0;668000.0;3.0;48.91456829243065;2.2707724008765955;1.0;100.0;153.0;5.0;3.0;2.0;2.0;8.0;8.0;1.0;1.0;1700.0;1.0;1.0;0.0;0.0;0.0;0.0
2938534958.0;378000.0;0.0;48.7420425974424;2.2888787720290305;1.0;89.0;370.0;5.0;3.0;1.0;1.0;8.0;6.0;1.0;1.0;1575.0;1.0;1.0;0.0;1.0;0.0;0.0
2948426285.0;1270000.0;22.0;48.81305737385283;2.2451353822823648;1.0;180.0;450.0;9.0;6.0;1.0;1.0;8.0;8.0;3.0;1.0;4085.0;1.0;1.0;0.0;1.0;0.0;0.0
2946969676.0;449000.0;11.0;48.92320526224314;2.227986095480458;1.0;110.0;50.0;5.0;4.0;3.0;3.0;9.0;6.0;3.0;1.0;1835.0;1.0;1.0;1.0;1.0;0.0;20.5
2938639693.0;1790000.0;11.0;48.92417725777221;2.25210991600998;1.0;347.0;450.0;8.0;4.0;2.0;2.0;7.0;7.0;3.0;3.0;3680.416595669907;1.0;0.0;0.0;1.0;139.0;80.0
2961903433.0;559000.0;0.0;48.74589739613032;2.3147818869152865;0.0;80.0;279.0;5.0;3.0;1.0;1.0;10.0;10.0;2.0;1.0;2202.5164236269593;1.0;1.0;0.0;0.0;0.0;0.0
2948167852.0;498000.0;0.0;48.73901962416777;2.287664676222718;1.0;113.0;300.0;6.0;4.0;1.0;1.0;8.0;8.0;3.0;1.0;1685.0;0.0;0.0;0.0;0.0;0.0;0.0
2945114552.0;1345000.0;3.0;48.91945182292751;2.267972531169816;1.0;190.0;487.0;9.0;5.0;2.0;1.0;9.0;9.0;3.0;2.0;3145.595816447064;1.0;1.0;0.0;0.0;0.0;0.0
2911410100.0;1154000.0;22.0;48.81407748246961;2.238378910753813;1.0;146.0;358.0;7.0;5.0;1.0;1.0;8.0;8.0;3.0;1.0;2465.0;1.0;1.0;0.0;1.0;28.0;0.0
2955753398.0;2180000.0;34.0;48.827106022976665;2.179775037232381;1.0;350.0;1618.0;11.0;5.0;4.0;5.0;10.0;9.0;4.0;2.0;4155.904370278179;1.0;0.0;0.0;1.0;0.0;0.0
2915014096.0;990000.0;11.0;48.91443503248821;2.243567996993733;1.0;145.0;50.0;5.0;3.0;1.0;1.0;8.0;8.0;4.0;0.0;2740.0;0.0;0.0;0.0;0.0;0.0;0.0
2944623000.0;789000.0;27.0;48.85315229981509;2.158809728190952;1.0;132.0;225.0;7.0;4.0;2.0;1.0;5.0;5.0;3.0;0.0;2474.827559663652;1.0;1.0;0.0;1.0;0.0;0.0
2956131121.0;1150000.0;9.0;48.81322027400427;2.2681576416765714;1.0;140.0;223.0;8.0;4.0;1.0;1.0;8.0;8.0;3.0;1.0;2040.0;1.0;1.0;0.0;1.0;0.0;58.0
2955701472.0;1040000.0;8.0;48.79836834273091;2.287022655798124;1.0;146.0;325.0;5.0;4.0;1.0;1.0;6.0;5.0;1.0;1.0;1245.0;1.0;1.0;0.0;1.0;0.0;0.0
2828455102.0;1395000.0;30.0;48.87390726538809;2.213293091637818;1.0;201.0;345.0;6.0;5.0;1.0;1.0;9.0;9.0;4.0;1.0;2910.0;1.0;1.0;0.0;0.0;25.0;0.0
2951232815.0;650000.0;9.0;48.78568571998937;2.2369764565899835;1.0;85.0;130.0;4.0;3.0;1.0;1.0;7.0;7.0;2.0;3.0;2400.0;1.0;1.0;0.0;1.0;0.0;60.0
2931880230.0;1195000.0;9.0;48.80370656625298;2.2673286923168474;1.0;162.0;350.0;6.0;5.0;1.0;1.0;7.0;5.0;4.0;1.0;3150.0;1.0;1.0;1.0;1.0;162.06;0.0
2931180365.0;815000.0;9.0;48.78059942305231;2.232703398338898;1.0;190.0;0.0;5.0;4.0;2.0;1.0;7.0;7.0;3.0;0.0;1175.0;0.0;0.0;0.0;0.0;0.0;0.0
2929038652.0;840000.0;27.0;48.87277471609799;2.197015501620347;1.0;147.0;263.0;5.0;4.0;1.0;2.0;8.0;8.0;4.0;1.0;2195.0;1.0;1.0;1.0;1.0;0.0;27.0
2928232510.0;525000.0;35.0;48.92739035634589;2.319548003870426;1.0;133.0;170.0;7.0;5.0;2.0;0.0;8.0;6.0;2.0;0.0;2000.0;1.0;0.0;0.0;1.0;0.0;0.0
2923868285.0;728000.0;2.0;48.80629101334737;2.313021712242854;1.0;135.0;128.0;6.0;5.0;1.0;1.0;8.0;8.0;3.0;0.0;2150.0;0.0;0.0;0.0;0.0;0.0;0.0
2870491051.0;1153600.0;22.0;48.79724687854993;2.2368703179469835;1.0;138.0;358.0;7.0;5.0;1.0;1.0;8.0;8.0;2.0;0.0;2465.0;1.0;1.0;1.0;1.0;28.0;0.0
2954808032.0;895000.0;24.0;48.88156021112732;2.21425231785227;1.0;141.0;562.0;4.0;3.0;1.0;1.0;8.0;8.0;2.0;1.0;2000.0;1.0;0.0;0.0;1.0;90.0;0.0
2941807819.0;950000.0;27.0;48.87400968129919;2.1978464563698754;1.0;191.0;670.0;8.0;4.0;1.0;2.0;8.0;8.0;1.0;1.0;2220.0;1.0;1.0;1.0;1.0;27.45;0.0
2928492057.0;799000.0;11.0;48.92617653731884;2.257133592495416;1.0;130.0;213.0;5.0;4.0;1.0;1.0;10.0;10.0;2.0;1.0;200.0;1.0;1.0;0.0;1.0;60.0;0.0
2896455980.0;790000.0;11.0;48.92540524875251;2.251334939643654;1.0;95.0;116.0;5.0;4.0;1.0;1.0;6.0;5.0;3.0;1.0;750.0;1.0;1.0;0.0;1.0;0.0;0.0
2684464705.0;1080000.0;9.0;48.79345878659958;2.246234572377632;1.0;235.0;357.0;7.0;4.0;2.0;1.0;7.0;8.0;2.0;1.0;3000.0;1.0;1.0;1.0;1.0;120.0;44.0
2962015649.0;1990000.0;28.0;48.84296975841479;2.1993749391629187;1.0;263.0;732.0;10.0;8.0;2.0;1.0;11.0;11.0;3.0;1.0;3928.551841446283;1.0;1.0;0.0;1.0;0.0;0.0
2945397167.0;890000.0;9.0;48.81391091307242;2.255184107787776;1.0;149.0;279.0;7.0;5.0;1.0;1.0;10.0;10.0;3.0;1.0;3825.0;1.0;1.0;1.0;1.0;149.0;0.0
2928487346.0;780000.0;27.0;48.85830566796848;2.188390931679945;1.0;102.0;160.0;6.0;4.0;1.0;1.0;10.0;10.0;3.0;1.0;895.0;1.0;1.0;0.0;1.0;45.0;0.0
2961976179.0;697110.0;0.0;48.746669321149;2.285033141172038;1.0;110.0;400.0;6.0;4.0;1.0;1.0;5.0;5.0;1.0;1.0;2369.122461436547;1.0;0.0;0.0;1.0;30.0;0.0
2916173586.0;645000.0;0.0;48.74151;2.30764;0.0;137.0;160.0;6.0;4.0;3.0;1.0;8.0;8.0;1.0;2.0;2292.7465855730106;1.0;1.0;0.0;1.0;0.0;0.0
2932102075.0;1395000.0;28.0;48.84859258840292;2.202376585328636;1.0;125.0;309.0;6.0;4.0;1.0;1.0;8.0;8.0;3.0;0.0;3000.0;1.0;1.0;0.0;1.0;0.0;0.0
2957548059.0;699000.0;11.0;48.91710812417167;2.227680335807859;1.0;100.0;220.0;5.0;3.0;1.0;1.0;9.0;6.0;2.0;1.0;2025.0;1.0;1.0;1.0;1.0;0.0;0.0
2696457739.0;1085000.0;6.0;48.812587597648005;2.2001536027995834;1.0;195.0;397.0;6.0;4.0;1.0;2.0;9.0;9.0;1.0;1.0;3130.0;1.0;1.0;0.0;1.0;0.0;16.0
2638070326.0;1145000.0;8.0;48.80295999037953;2.289288993179678;1.0;157.0;308.0;5.0;4.0;1.0;3.0;6.0;5.0;3.0;1.0;700.0;0.0;0.0;0.0;0.0;0.0;0.0
2961973806.0;665230.0;0.0;48.74636330027935;2.3134989033547657;1.0;101.0;400.0;6.0;4.0;1.0;1.0;5.0;5.0;2.0;1.0;2330.6699695695943;1.0;0.0;0.0;1.0;0.0;0.0
2953656866.0;1680000.0;27.0;48.85673915185141;2.18193754701901;1.0;270.0;508.0;8.0;5.0;1.0;4.0;7.0;7.0;1.0;3.0;1600.0;1.0;1.0;0.0;1.0;303.0;0.0
2942519848.0;1200000.0;7.0;48.76825108117541;2.288415941298538;1.0;247.0;0.0;8.0;5.0;2.0;1.0;8.0;6.0;2.0;1.0;2665.0;1.0;0.0;0.0;1.0;0.0;50.0
2915901948.0;1150000.0;24.0;48.88135919260756;2.215764903074309;1.0;206.0;0.0;8.0;6.0;4.0;1.0;8.0;7.0;1.0;2.0;2850.0;0.0;0.0;0.0;0.0;0.0;0.0
2961974759.0;912030.0;0.0;48.77040958775649;2.30965117909628;1.0;110.0;840.0;6.0;4.0;1.0;1.0;5.0;5.0;1.0;0.0;2628.361876117895;1.0;0.0;0.0;0.0;0.0;0.0
2956127744.0;785000.0;8.0;48.79798121505123;2.283237112304744;1.0;96.0;350.0;4.0;3.0;1.0;1.0;5.0;5.0;2.0;1.0;2473.402219589141;1.0;1.0;0.0;0.0;0.0;0.0
2961831804.0;500000.0;9.0;48.79880693730272;2.2744630406913933;1.0;126.0;252.0;6.0;4.0;1.0;1.0;9.0;8.0;1.0;1.0;2315.0;1.0;1.0;1.0;1.0;0.0;33.0
2954561250.0;1200000.0;11.0;48.91513438315042;2.2437315614802658;1.0;215.0;410.0;9.0;6.0;1.0;1.0;9.0;10.0;3.0;2.0;2973.490481163506;1.0;1.0;0.0;0.0;0.0;0.0
2946908146.0;699000.0;24.0;48.87917559687253;2.207376683324035;1.0;109.0;353.0;5.0;4.0;1.0;1.0;9.0;6.0;3.0;3.0;2180.0;1.0;1.0;0.0;1.0;0.0;0.0
2936612495.0;999000.0;5.0;48.78079353169343;2.31424300776442;1.0;190.0;314.0;7.0;4.0;2.0;1.0;8.0;8.0;2.0;0.0;3640.0;1.0;1.0;1.0;1.0;90.0;0.0
2731996963.0;586000.0;9.0;48.776425094739565;2.236802685562248;1.0;97.0;154.0;5.0;4.0;1.0;1.0;9.0;9.0;2.0;1.0;1690.0;0.0;0.0;0.0;0.0;0.0;0.0
2961859732.0;1070000.0;1.0;48.90896255039464;2.273127563473212;1.0;113.0;159.0;6.0;3.0;1.0;1.0;10.0;10.0;3.0;0.0;2745.0;1.0;1.0;0.0;1.0;0.0;0.0
2947489743.0;600000.0;1.0;48.92814279474936;2.273130966123097;1.0;120.0;98.0;6.0;4.0;1.0;1.0;8.0;6.0;2.0;1.0;2308.0;1.0;0.0;1.0;1.0;0.0;33.0
2945015903.0;935000.0;24.0;48.884906208370616;2.2195446214873544;1.0;120.0;206.0;6.0;4.0;2.0;1.0;6.0;5.0;3.0;0.0;920.0;0.0;0.0;0.0;0.0;0.0;0.0
2864455655.0;459000.0;24.0;48.90270370093131;2.200672136425168;1.0;60.0;122.0;3.0;2.0;1.0;1.0;11.0;11.0;2.0;0.0;3090.0;1.0;0.0;0.0;1.0;0.0;0.0
2928684754.0;760000.0;0.0;48.74765248230709;2.3028850003089136;1.0;154.0;360.0;6.0;4.0;1.0;1.0;9.0;9.0;1.0;0.0;2435.1518694682127;0.0;0.0;0.0;0.0;0.0;0.0
2922610341.0;695000.0;1.0;48.92532786578857;2.2774296311228373;1.0;114.0;114.0;4.0;3.0;1.0;1.0;8.0;8.0;1.0;0.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0
2906051964.0;750000.0;9.0;48.78975997047432;2.268834925388703;1.0;134.0;156.0;5.0;3.0;2.0;2.0;9.0;9.0;3.0;1.0;2310.0;1.0;1.0;0.0;1.0;0.0;0.0
2945284706.0;995000.0;27.0;48.87031617781678;2.158159395765054;1.0;158.0;457.0;9.0;4.0;2.0;1.0;5.0;5.0;2.0;0.0;2723.4962494588417;1.0;1.0;0.0;1.0;0.0;0.0
2931375355.0;700000.0;5.0;48.78486166512141;2.316372470249352;1.0;100.0;234.0;4.0;3.0;1.0;1.0;10.0;10.0;2.0;1.0;2845.0;1.0;1.0;0.0;1.0;0.0;0.0
2931314376.0;750000.0;8.0;48.807932918965136;2.296600183804088;1.0;145.0;190.0;5.0;3.0;3.0;2.0;8.0;6.0;1.0;1.0;1250.0;1.0;1.0;0.0;1.0;0.0;0.0
2887912782.0;324000.0;35.0;48.93418572404382;2.330727001027285;1.0;76.0;180.0;4.0;3.0;2.0;2.0;10.0;7.0;1.0;0.0;1897.237591694652;1.0;1.0;1.0;1.0;43.0;0.0
2961861499.0;1133000.0;9.0;48.80043312673999;2.262792364263833;1.0;183.0;0.0;8.0;6.0;1.0;1.0;8.0;8.0;2.0;2.0;3685.0;1.0;1.0;0.0;1.0;0.0;0.0
2961915332.0;2240000.0;27.0;48.890546933039545;2.165285314951659;1.0;192.0;2000.0;8.0;6.0;1.0;3.0;0.0;5.0;2.0;0.0;4230.104235178494;0.0;0.0;0.0;0.0;0.0;0.0
2938806480.0;1395000.0;0.0;48.74966124727376;2.2909459905601124;1.0;265.0;404.0;8.0;4.0;1.0;1.0;8.0;5.0;3.0;0.0;586.5;1.0;0.0;0.0;1.0;100.0;0.0
2932645415.0;755000.0;0.0;48.76097274440022;2.295909628586445;1.0;158.0;477.0;7.0;4.0;1.0;1.0;9.0;9.0;3.0;1.0;4765.0;1.0;1.0;0.0;1.0;0.0;0.0
2865598036.0;1098000.0;16.0;48.81726658165241;2.2741923996298183;1.0;120.0;290.0;5.0;3.0;2.0;1.0;9.0;9.0;4.0;0.0;2365.0;1.0;1.0;0.0;1.0;160.88;25.0
2845319491.0;549000.0;7.0;48.770710202846;2.2567318612688227;1.0;68.0;567.0;4.0;3.0;1.0;1.0;11.0;10.0;1.0;1.0;2530.0;0.0;0.0;0.0;0.0;0.0;0.0
2955778260.0;1450000.0;28.0;48.84129234163961;2.200154962031214;1.0;189.0;450.0;6.0;4.0;2.0;2.0;9.0;9.0;3.0;0.0;3275.3854994177;1.0;1.0;0.0;1.0;0.0;0.0
2935934260.0;369000.0;11.0;48.92768405629746;2.2691044460348806;1.0;76.0;0.0;4.0;3.0;1.0;1.0;11.0;11.0;1.0;0.0;3085.0;1.0;0.0;0.0;0.0;0.0;0.0
2913523047.0;650000.0;17.0;48.902926907051366;2.234953703448934;1.0;100.0;0.0;6.0;3.0;1.0;1.0;9.0;8.0;3.0;1.0;700.0;1.0;1.0;0.0;1.0;0.0;0.0
2883234931.0;1120000.0;27.0;48.88055314611628;2.189849203724976;1.0;130.0;251.0;5.0;3.0;1.0;1.0;11.0;7.0;2.0;3.0;6200.0;1.0;1.0;0.0;1.0;48.0;0.0
2961897715.0;750000.0;0.0;48.7490544884415;2.308118301274535;1.0;193.0;201.0;7.0;5.0;2.0;1.0;8.0;8.0;3.0;2.0;2425.0;1.0;1.0;0.0;1.0;40.0;0.0
2954075198.0;410000.0;11.0;48.93484359439184;2.263945741430013;1.0;67.0;0.0;3.0;2.0;1.0;0.0;7.0;7.0;3.0;2.0;1450.0;1.0;1.0;1.0;1.0;0.0;0.0
2961950726.0;850000.0;18.0;48.777478652868304;2.2725443590216465;1.0;120.0;0.0;6.0;4.0;1.0;1.0;7.0;7.0;3.0;1.0;1000.0;1.0;0.0;0.0;1.0;0.0;0.0
2961791403.0;577500.0;0.0;48.74130672378455;2.2980177548634395;1.0;114.0;337.0;6.0;3.0;1.0;1.0;11.0;11.0;1.0;2.0;2224.7995050694526;1.0;1.0;0.0;1.0;114.0;0.0
2953672287.0;1220000.0;22.0;48.8134547761356;2.232299603461207;1.0;190.0;250.0;8.0;5.0;1.0;2.0;11.0;10.0;2.0;2.0;6425.0;1.0;1.0;0.0;1.0;64.0;0.0
2932173721.0;895000.0;7.0;48.7708601420613;2.259447029212365;1.0;235.0;625.0;8.0;5.0;2.0;1.0;9.0;6.0;2.0;1.0;683.0;1.0;1.0;1.0;1.0;0.0;0.0
2918595814.0;560000.0;24.0;48.88388118865469;2.20407443609359;1.0;122.0;271.0;6.0;4.0;1.0;1.0;9.0;9.0;3.0;2.0;3260.0;0.0;0.0;0.0;0.0;0.0;0.0
2883382201.0;675000.0;20.0;48.81125754659882;2.281921420286704;1.0;112.0;74.0;5.0;3.0;1.0;1.0;8.0;8.0;3.0;0.0;960.0;1.0;1.0;0.0;1.0;30.0;10.0
2862669707.0;840000.0;0.0;48.75556880054215;2.303227148520195;1.0;201.0;318.0;10.0;7.0;2.0;1.0;8.0;7.0;2.0;3.0;2512.162439780108;0.0;0.0;0.0;0.0;0.0;0.0
2835245703.0;1490000.0;27.0;48.87223569655284;2.20060458494383;1.0;250.0;526.0;7.0;5.0;2.0;2.0;7.0;7.0;1.0;3.0;2390.0;0.0;0.0;0.0;0.0;0.0;0.0
2961874299.0;2198700.0;33.0;48.83964;2.15843;1.0;280.0;803.0;9.0;6.0;1.0;3.0;6.0;5.0;1.0;6.0;2100.0;1.0;1.0;1.0;1.0;0.0;0.0
2956651969.0;730000.0;24.0;48.88132334821289;2.2058820648981667;1.0;106.0;300.0;6.0;3.0;1.0;2.0;7.0;5.0;1.0;1.0;1580.0;1.0;1.0;1.0;1.0;0.0;0.0
2948589329.0;845000.0;18.0;48.78951126075707;2.2708551095007152;1.0;155.0;720.0;6.0;4.0;1.0;0.0;8.0;8.0;2.0;1.0;3785.0;1.0;1.0;0.0;1.0;0.0;0.0
2943590372.0;699000.0;11.0;48.91162106994174;2.231960852813472;1.0;100.0;220.0;4.0;3.0;1.0;1.0;9.0;6.0;2.0;0.0;2025.0;1.0;1.0;1.0;1.0;0.0;0.0
2892446260.0;540000.0;16.0;48.81982363999046;2.2540999881721127;1.0;70.0;93.0;4.0;2.0;1.0;1.0;9.0;9.0;2.0;0.0;2000.0;0.0;0.0;0.0;0.0;22.5;0.0
2952516567.0;799000.0;11.0;48.91408847701914;2.243260632031568;1.0;120.0;117.0;5.0;5.0;2.0;1.0;10.0;9.0;3.0;0.0;3520.0;1.0;1.0;1.0;1.0;0.0;0.0
2938703804.0;775000.0;0.0;48.744930886971126;2.307886009639572;1.0;175.0;400.0;7.0;5.0;3.0;3.0;8.0;8.0;2.0;3.0;2735.0;1.0;1.0;1.0;1.0;0.0;11.0
2935349845.0;695000.0;11.0;48.92579066297805;2.256778340333947;1.0;115.0;0.0;4.0;3.0;1.0;1.0;8.0;8.0;2.0;1.0;1620.0;1.0;1.0;0.0;1.0;0.0;11.0
2930958742.0;990000.0;10.0;48.90562032427598;2.3197028597785025;1.0;210.0;210.0;4.0;3.0;1.0;1.0;8.0;8.0;1.0;1.0;2334.0;0.0;0.0;0.0;0.0;20.0;18.0
2960219047.0;495000.0;1.0;48.92790178717822;2.2770212995673536;1.0;114.0;0.0;4.0;3.0;1.0;1.0;9.0;9.0;3.0;0.0;2225.0;1.0;0.0;0.0;1.0;0.0;0.0
2919937112.0;1250000.0;29.0;48.78209626266886;2.2817944323598085;1.0;143.0;300.0;6.0;4.0;2.0;2.0;10.0;10.0;1.0;2.0;3570.0;1.0;1.0;0.0;1.0;0.0;0.0
2906577484.0;929000.0;0.0;48.75167781159998;2.289472947853954;1.0;114.0;492.0;5.0;4.0;1.0;1.0;10.0;10.0;1.0;0.0;4300.0;1.0;0.0;0.0;1.0;0.0;0.0
2854902133.0;1845000.0;22.0;48.82293418638788;2.225610212250789;1.0;187.0;815.0;10.0;7.0;2.0;1.0;11.0;11.0;2.0;2.0;6265.0;1.0;1.0;0.0;1.0;0.0;25.0
2854530848.0;1040000.0;27.0;48.87370353028243;2.200194055335334;1.0;117.0;270.0;7.0;6.0;2.0;2.0;7.0;5.0;2.0;1.0;2750.9861598374973;1.0;0.0;0.0;1.0;0.0;0.0
2849197347.0;549000.0;7.0;48.76905571174272;2.2534923245660208;1.0;68.0;567.0;4.0;3.0;1.0;1.0;11.0;10.0;1.0;0.0;2530.0;1.0;1.0;0.0;0.0;0.0;0.0
2954923159.0;2600000.0;34.0;48.8191849136063;2.166199343528548;1.0;255.0;2500.0;10.0;6.0;1.0;1.0;8.0;8.0;3.0;2.0;3730.0;1.0;1.0;1.0;1.0;0.0;0.0
2946630272.0;620000.0;13.0;48.7866831723027;2.288979590175485;1.0;150.0;284.0;6.0;3.0;2.0;2.0;9.0;9.0;2.0;2.0;4085.0;1.0;1.0;0.0;1.0;0.0;0.0
2944823302.0;475000.0;24.0;48.89696398682782;2.187868156442368;1.0;86.0;213.0;4.0;3.0;1.0;1.0;7.0;7.0;3.0;2.0;150.0;1.0;0.0;0.0;1.0;13.0;0.0
2924369150.0;300000.0;27.0;48.87263361937666;2.194774259984946;1.0;52.0;55.0;3.0;2.0;1.0;1.0;9.0;9.0;2.0;0.0;1330.0;1.0;1.0;0.0;1.0;38.0;17.0
2909367459.0;1450000.0;17.0;48.90541717832357;2.248212188283204;1.0;195.0;175.0;6.0;4.0;1.0;2.0;8.0;8.0;3.0;1.0;4230.0;1.0;1.0;0.0;1.0;195.0;0.0
2961985813.0;1680000.0;17.0;48.91279492232468;2.252240800267909;1.0;171.0;1088.0;8.0;5.0;4.0;3.0;7.0;7.0;3.0;4.0;1350.0;1.0;0.0;0.0;1.0;0.0;0.0
2924264584.0;520000.0;9.0;48.80673987513976;2.2638187205769045;1.0;110.0;358.0;5.0;1.0;1.0;1.0;7.0;5.0;3.0;2.0;2144.374018809638;1.0;1.0;0.0;0.0;0.0;0.0
2601003243.0;795000.0;8.0;48.7959212508131;2.280983850101891;1.0;118.0;250.0;5.0;3.0;1.0;1.0;8.0;6.0;1.0;4.0;1405.0;1.0;1.0;0.0;1.0;70.0;0.0
2960585372.0;525000.0;24.0;48.894170043842216;2.211048029276929;1.0;76.0;25.0;4.0;3.0;1.0;1.0;7.0;7.0;3.0;2.0;4480.0;1.0;1.0;0.0;1.0;0.0;0.0
2914769892.0;320000.0;11.0;48.92920496717877;2.240866809949947;1.0;45.0;0.0;2.0;1.0;1.0;1.0;8.0;6.0;1.0;0.0;10000.0;1.0;0.0;1.0;1.0;0.0;0.0
2782499033.0;1140000.0;30.0;48.88247044525564;2.2239433105665705;1.0;208.0;340.0;6.0;5.0;1.0;1.0;10.0;10.0;2.0;2.0;6460.0;1.0;1.0;1.0;1.0;0.0;0.0
2928833411.0;815000.0;9.0;48.77653386460957;2.227248632405104;1.0;180.0;188.0;5.0;4.0;2.0;0.0;7.0;7.0;3.0;0.0;1175.0;1.0;1.0;1.0;1.0;0.0;0.0
2955568441.0;880000.0;11.0;48.92209;2.25265;1.0;122.0;100.0;4.0;3.0;1.0;1.0;8.0;8.0;2.0;0.0;1693.0;1.0;1.0;0.0;1.0;0.0;0.0
2939856255.0;529000.0;18.0;48.78608383986778;2.2702319869247134;1.0;71.0;568.0;3.0;2.0;1.0;1.0;10.0;10.0;1.0;0.0;2150.0;1.0;1.0;0.0;0.0;0.0;0.0
2928249599.0;599000.0;9.0;48.77840266580706;2.224687322232724;1.0;145.0;325.0;7.0;4.0;2.0;2.0;9.0;7.0;3.0;2.0;3815.0;1.0;1.0;1.0;1.0;0.0;0.0
2912005424.0;750000.0;13.0;48.78603264257546;2.292120982278587;1.0;138.0;319.0;7.0;5.0;1.0;1.0;9.0;7.0;3.0;1.0;200.0;1.0;1.0;1.0;1.0;0.0;0.0
2928684942.0;1794000.0;30.0;48.872898946936274;2.2251586934651257;1.0;160.0;688.0;7.0;5.0;1.0;2.0;10.0;10.0;3.0;2.0;4595.0;1.0;1.0;0.0;1.0;0.0;0.0
2928841908.0;459000.0;15.0;48.94023083116081;2.27127588368957;1.0;99.0;0.0;5.0;3.0;1.0;1.0;9.0;9.0;2.0;2.0;3350.0;1.0;1.0;0.0;1.0;0.0;0.0
2928649683.0;1880000.0;30.0;48.87803853050488;2.225184314733585;1.0;215.0;553.0;8.0;4.0;2.0;3.0;8.0;8.0;1.0;3.0;3015.0;1.0;1.0;0.0;1.0;20.0;8.0
2927524319.0;1180000.0;28.0;48.84718506607081;2.200045818759624;1.0;107.0;608.0;5.0;3.0;1.0;2.0;9.0;9.0;3.0;1.0;2565.0;1.0;1.0;0.0;1.0;60.0;0.0
2897658395.0;795000.0;20.0;48.81326288987965;2.287370536047953;1.0;90.0;172.0;4.0;3.0;1.0;1.0;8.0;8.0;3.0;2.0;1515.0;1.0;0.0;0.0;1.0;0.0;0.0
2961710111.0;1220000.0;2.0;48.78797274069795;2.3096891101527675;1.0;210.0;500.0;9.0;7.0;1.0;5.0;6.0;6.0;2.0;1.0;640.0;1.0;1.0;0.0;1.0;0.0;0.0
2948401318.0;748000.0;27.0;48.880528462555695;2.1870724059689004;1.0;106.0;327.0;4.0;2.0;1.0;1.0;11.0;11.0;1.0;1.0;3640.0;1.0;1.0;0.0;1.0;0.0;0.0
2946794618.0;839000.0;9.0;48.8095734048932;2.2674950661167914;1.0;150.0;0.0;5.0;3.0;1.0;1.0;8.0;6.0;4.0;1.0;780.0;1.0;1.0;0.0;1.0;0.0;0.0
2945015860.0;549000.0;24.0;48.88458839518272;2.221478386417993;1.0;100.0;199.0;7.0;3.0;1.0;1.0;11.0;7.0;2.0;3.0;2185.469090771154;0.0;0.0;0.0;0.0;0.0;0.0
2952006785.0;3490000.0;29.0;48.77368435364658;2.3040566723899314;1.0;364.0;996.0;10.0;3.0;5.0;0.0;8.0;8.0;2.0;0.0;5940.0;1.0;1.0;0.0;1.0;0.0;0.0
2952004580.0;479000.0;31.0;48.81701474879616;2.218258657972505;1.0;70.0;131.0;4.0;2.0;1.0;1.0;8.0;6.0;1.0;0.0;2500.0;1.0;0.0;0.0;1.0;0.0;0.0
